具体地址,小区名称,格局,总价,每平米价格,朝向,面积,楼层,装修,房屋结构
安字片,安化街(安和街),1室1厅,31.9,8622,南,37,8,简装,板塔结合
工农大街,翡翠城,3室1厅,245,13765,南 北,178,32,精装,板楼
团结萧红校哈站北秀宾馆,地德里小区(抚顺街),2室1厅,44.8,9069,东,49.4,4,精装,暂无数据
公路大桥,通达街(道里区),2室1厅,39,7500,南,52,7,精装,板楼
顾乡大街,康安小区(道里区),3室2厅,103,7254,东 西,142,7,精装,板楼
公路大桥,建河街,1室1厅,43.5,7768,南 北,56,7,简装,板楼
公路大桥,光华小区,2室0厅,31,6459,西,48,8,简装,板楼
公路大桥,金凯国际,1室1厅,68,13077,南,52,30,精装,板塔结合
建国公园,钢铁街住宅小区,1室1厅,45,8064,南,55.81,8,简装,塔楼
顾乡大街,溪畔嘉园,3室1厅,72,6858,南,105,8,精装,板楼
顾乡大街,美晨家园,2室1厅,130,11608,南 北,112,19,精装,板塔结合
工农大街,天昊百年俪景,3室2厅,378,15750,南 北,240,32,精装,板楼
哈西商圈,恒祥城一期,1室1厅,102,13247,南,77,32,精装,板楼
爱建,中兴家园,2室1厅,99,11592,南 北,85.41,32,毛坯,板塔结合
安字片,安宁街,2室1厅,60,8613,北 南,69.67,7,精装,板楼
群力新区,河柏小区,2室1厅,82,9513,南 北,86.2,7,简装,板塔结合
群力新区,天鹅湾,2室1厅,170,15377,南 北 东,110.56,18,精装,板楼
安字片,安固街,2室1厅,75,9198,南,81.54,3,简装,板塔结合
安字片,安吉街,2室1厅,44,8000,南,55,8,简装,板塔结合
建国公园,新阳路,2室1厅,45,9000,东 南,50,8,简装,板楼
安字片,安定街,2室1厅,39.8,6536,南,60.9,8,简装,板塔结合
建国公园,紫金城,1室1厅,85,12319,东南,69,32,其他,板楼
安字片,工部街,2室1厅,62,9254,东南,67,6,简装,板楼
安字片,安隆街,2室1厅,48,8000,南 北,60,7,简装,板塔结合
建国公园,松源街,2室1厅,46.8,8266,东南,56.62,8,简装,板楼
顾乡大街,新天地家园,3室1厅,110,9402,东 西,117,7,简装,板楼
工农大街,漫步·巴黎,2室1厅,115,16716,南,68.8,11,精装,板楼
经纬街,经纬二道街,2室1厅,84,9745,南 北,86.2,8,精装,板塔结合
群力新区,远大·都市明珠南区,3室1厅,145,12500,南 北 东,116,11,精装,暂无数据
群力新区,华风江畔,2室1厅,135,10722,南 北,125.91,6,精装,板楼
顾乡凯德广场,祥泰人家,2室1厅,90,10012,南 北,89.9,8,简装,板塔结合
安字片,安升街(安隆街),2室1厅,41.8,8360,东 西,50,7,简装,板塔结合
顾乡大街,溪畔嘉园,2室1厅,84,8711,南 北,96.44,8,简装,板塔结合
安字片,安广街,2室1厅,41,5943,南 北,69,8,简装,板塔结合
群力新区,宝石花园,3室1厅,175,15537,东 南 北,112.64,6,其他,板楼
公路大桥,建议街,2室1厅,25.8,5490,南,47,8,其他,板楼
中央大街,友谊路,3室1厅,75,7979,南 北,94,7,简装,板塔结合
工农大街,迎宾小区,3室1厅,85,8500,东南,100,7,简装,板楼
建国公园,钢铁街住宅小区,2室1厅,53,8689,南 北,61,8,精装,板楼
群力新区,运华广场 道里区,3室2厅,179,10240,南 北,174.81,7,精装,塔楼
团结萧红校哈站北秀宾馆,霁虹街,3室1厅,120,9772,南 北,122.8,8,简装,板塔结合
公路大桥,哈药路,2室1厅,54,6353,北 南,85,8,简装,板楼
安字片,安平街,2室1厅,59.8,14950,南 北,40,7,精装,板楼
建国公园,建国街,2室1厅,53,8834,南 北,60,8,简装,板楼
群力新区,河政花园（公务员小区）,2室1厅,140,13462,东 西,104,1,精装,暂无数据
群力新区,康泰嘉园,3室2厅,183,11340,南 北,161.38,24,精装,板楼
公路大桥,建河街,2室1厅,52,8281,南 北,62.8,8,精装,板塔结合
哈西商圈,恒祥城二期,2室2厅,130,12381,东 南 北,105,32,精装,板楼
群力新区,河政花园（公务员小区）,2室1厅,128,11963,南 北,107,7,精装,板楼
群力新区,招商贝肯山二期,3室1厅,200,18692,南 北,107,32,精装,板楼
团结萧红校哈站北秀宾馆,地德里小区(地工街),2室1厅,38,7964,南 北,47.72,8,毛坯,板塔结合
群力新区,财智公馆,2室1厅,61.6,11847,东,52,33,精装,板塔结合
群力新区,河政花园（公务员小区）,2室1厅,132,12337,东 西,107,7,精装,板塔结合
群力新区,盛和世纪,3室2厅,498,25152,南 北,198,30,毛坯,板楼
建国公园,南美花园,2室1厅,74.8,9876,南,75.74,5,精装,板楼
安字片,正义街,1室1厅,40,8696,东,46,8,简装,板塔结合
建国公园,松树街,1室1厅,42.5,8506,南,49.97,6,简装,板楼
安字片,北安街,2室1厅,47.8,8503,南 北,56.22,7,精装,板楼
兆麟校,地段街,2室1厅,44,6666,南 北,66.01,6,精装,塔楼
西大桥商圈,欧洲新城,2室2厅,160,14066,南 北,113.75,8,简装,板塔结合
公路大桥,金凯国际,2室1厅,166,13175,东南,126,28,精装,板塔结合
中央大街,东风街,1室1厅,30,7895,东 西,38,6,简装,板楼
群力新区,中海寰宇天下,3室2厅,185,16474,南 北,112.3,25,简装,板楼
顾乡大街,美晨家园,2室1厅,105,11667,东 南 北,90,7,精装,板塔结合
群力新区,运华广场 道里区,2室1厅,108,10923,南 北,98.88,7,其他,暂无数据
公路大桥,河清街,2室1厅,37,8686,西南,42.6,7,其他,板楼
公路大桥,民安小区(道里区),2室1厅,43,6936,南 北,62,8,简装,板楼
群力新区,"远大都市明珠北区,远大都市明珠",3室1厅,140,10145,南 北,138,14,精装,板楼
顾乡大街,康安小区(道里区),3室1厅,95,7038,东 西,135,7,简装,板楼
建国公园,新阳路,2室1厅,81.5,9703,南,84,8,精装,板楼
安字片,新湖明珠,1室1厅,92,17910,南,51.37,28,简装,板塔结合
群力新区,招商贝肯山三期,3室2厅,283,20993,南 北,134.81,32,精装,板楼
群力新区,河鼓小区,2室1厅,65,8905,东 西,73,8,简装,板楼
建国公园,建国街,2室1厅,80,8915,南 北,89.74,7,简装,板楼
群力新区,招商贝肯山三期,4室2厅,298,20764,南 北,143.52,8,毛坯,板楼
爱建,中兴家园,1室1厅,85,11204,西 南,75.87,30,简装,板塔结合
西大桥商圈,松拖小区,2室1厅,38.5,5974,南 北,64.45,7,简装,板楼
哈西商圈,恒祥城一期,2室1厅,145,13810,东 南,105,30,精装,板楼
群力新区,外滩首府,3室2厅,300,21574,南 北,139.06,11,精装,板楼
安字片,安德街,2室1厅,60,10000,南 北,60,8,精装,板塔结合
公路大桥,建化街,1室1厅,35,8750,西南,40,8,简装,板楼
群力新区,河政花园（公务员小区）,3室2厅,186,13099,南 北 西,142,16,其他,板楼
群力新区,星光耀广场,3室1厅,180,15829,南 北,113.72,18,精装,板楼
建国公园,紫金城,2室2厅,170,13130,南 北,129.48,22,其他,板楼
安字片,安固街,2室1厅,30,6466,东,46.4,7,简装,板塔结合
公路大桥,宝宇凯旋城二期,2室1厅,185,15417,南,120,23,精装,板楼
群力新区,汇锦香槟湾,4室1厅,202,11883,南 北,170,32,精装,板楼
顾乡大街,美晨家园,3室1厅,122,12578,南 北,97,7,精装,板塔结合
安字片,安定街,2室1厅,42.8,8917,南 北,48,7,简装,板楼
兆麟校,森林街,2室1厅,70,11112,南 北,63,8,简装,板楼
公路大桥,建河头道街,2室1厅,25,5000,南 北,50,8,精装,板楼
群力新区,财智公馆,2室1厅,122,14660,东 南,83.22,33,其他,板塔结合
群力新区,天鹅湾,3室1厅,169,16096,西南,105,18,简装,板楼
公路大桥,民安小区(道里区),2室1厅,46,6572,西南,70,7,简装,板楼
群力新区,运华广场 道里区,3室1厅,246,9535,南 北,258,17,其他,塔楼
中央大街,上游街,2室1厅,55,12196,南 北,45.1,6,简装,板楼
安字片,安松街,2室1厅,35.5,8256,南 北,43,8,精装,板塔结合
公路大桥,宝宇凯旋城一期,2室1厅,200,14298,东 西,139.88,31,精装,板塔结合
顾乡大街,郁金台,3室2厅,205,15770,南 北,130,33,精装,板楼
公路大桥,金鼎柏悦,2室1厅,128,10492,西南,122,22,简装,板塔结合
哈西商圈,恒祥城一期,2室1厅,100,13158,南,76,32,简装,板楼
兆麟校,西十五道街,2室1厅,81.5,11165,南 北,73,7,简装,暂无数据
建国公园,松滨里小区,2室2厅,103,7574,南 北,136,7,精装,板楼
群力新区,运华广场 道里区,4室2厅,248,8653,南 北,286.61,17,精装,塔楼
西大桥商圈,欧洲新城,2室1厅,147.5,13410,南 北,110,8,精装,板塔结合
兆麟校,地段街,2室1厅,49.8,9665,南,51.53,6,精装,板楼
兆麟校,麦凯乐国际公寓,1室0厅,75,12974,西,57.81,29,简装,塔楼
公路大桥,建河头道街,2室1厅,50,8632,东 西,57.93,8,精装,板楼
群力新区,星光耀广场,3室2厅,243,12858,南 北,189,35,精装,板楼
安字片,经纬十道街,1室1厅,78.8,11589,南 北,68,8,精装,板塔结合
公路大桥,建国北六道街,2室1厅,52,8388,西北,62,6,简装,平房
建国公园,新阳路,3室1厅,83,7758,南 北,107,8,简装,板塔结合
西大桥商圈,欧洲新城,2室1厅,113,15865,东南,71.23,14,精装,板塔结合
群力新区,远大·都市明珠南区,3室2厅,164.8,14331,南 北,115,17,精装,板楼
公路大桥,民安小区(道里区),2室1厅,50,8772,西北,57,8,简装,板塔结合
公路大桥,共乐小区,2室1厅,75,7654,东南,98,8,简装,板塔结合
兆麟校,经纬360,1室1厅,58,14147,南,41,28,精装,板塔结合
公路大桥,建议街,2室1厅,41.8,10450,西,40,7,精装,板楼
群力新区,天鹅湾·赫郡,2室2厅,188,15900,南 北,118.24,37,精装,板楼
群力新区,河源小区,3室1厅,178,11951,南 北,148.95,2,简装,暂无数据
公路大桥,光华小区,2室1厅,67,9572,东 西,70,8,精装,板楼
群力新区,运华广场 道里区,3室2厅,165,9822,南 北,168,7,简装,暂无数据
安字片,安丰街,2室0厅,36,10286,南,35,8,简装,板楼
公路大桥,民安小区(道里区),2室1厅,63.8,9133,南 北,69.86,8,精装,板楼
公路大桥,金凯国际,2室1厅,124,13334,东 北,93,30,精装,板塔结合
公路大桥,建国北六道街,2室1厅,78,8184,南 北,95.31,8,简装,板塔结合
建国公园,建国街,2室1厅,39.8,7371,南 北,54,8,简装,板楼
建国公园,建国街,2室1厅,31,7046,南,44,8,简装,暂无数据
中央大街,东风街,2室1厅,39.8,8729,南 北,45.6,6,简装,板楼
顾乡凯德广场,南方花园,2室1厅,96,10787,南 北,89,8,简装,板楼
公路大桥,民安小区(道里区),3室1厅,38.5,4076,南 北,94.47,10,精装,板楼
安字片,经纬十一道街,2室1厅,46.8,10400,南 北,45,8,精装,板楼
群力新区,运华广场 道里区,2室1厅,142,11834,南 北,120,12,精装,塔楼
公路大桥,民安小区(道里区),1室1厅,65,8442,南,77,11,简装,板楼
群力新区,玫瑰湾,2室1厅,143,13672,南,104.6,32,毛坯,板楼
公路大桥,民安小区(道里区),2室1厅,36,8675,南 北,41.5,7,简装,板楼
团结萧红校哈站北秀宾馆,地德里小区(地工街),1室1厅,35,6897,东 北,50.75,7,简装,板塔结合
安字片,安德街,2室1厅,46,6572,南 北,70,5,精装,板楼
哈西商圈,恒祥城二期,2室1厅,130,13000,南 北,100,32,精装,板楼
经纬街,经纬五道街,2室1厅,132,18858,南 北,70,6,精装,板楼
公路大桥,河清街,2室1厅,52.5,7989,南 北,65.72,7,精装,板楼
爱建,达道街,2室1厅,77,11241,南 北,68.5,8,精装,板楼
顾乡凯德广场,清河湾小区,2室1厅,128,10079,南 北,127,30,精装,暂无数据
群力新区,河松小区一期,3室1厅,102,9108,南 北,112,7,精装,板楼
中央大街,红专街,2室1厅,64,10000,东 西,64,8,简装,板楼
工农大街,迎宾小区,3室2厅,110,6749,东南,163,8,精装,板楼
建国公园,正阳花园,2室1厅,120,11595,南 北,103.5,6,精装,板楼
安字片,安国街,2室1厅,43,8959,西 南,48,7,简装,板塔结合
建国公园,松滨里小区,2室1厅,62,7967,东南,77.83,7,简装,板楼
中央大街,红专街,1室1厅,34,8718,南,39,7,简装,板楼
西大桥商圈,民众街,2室1厅,45.8,7270,南 北,63,8,简装,板楼
群力新区,海富康城,3室2厅,145,10662,南 北,136,7,简装,板楼
安字片,安定街,2室0厅,33,5537,南 北,59.6,8,简装,板塔结合
群力新区,河松小区三期,3室1厅,113,8077,南 北,139.91,7,精装,板楼
公路大桥,光华小区,2室1厅,70,9506,西北,73.64,34,简装,板塔结合
群力新区,中海寰宇天下,3室2厅,228,18096,南 北,126,29,其他,板楼
群力新区,保利城,2室2厅,135,15518,南 北,87,24,其他,板楼
工农大街,群力新苑东区,2室1厅,120,12548,南,95.64,28,其他,暂无数据
群力新区,群力家园D区,2室1厅,135,12954,南 北,104.22,18,其他,板楼
建国公园,紫金城,1室0厅,58,11633,南,49.86,33,其他,板楼
工农大街,报达文化嘉园第一期,2室1厅,115,11617,南 北,99,7,其他,板楼
群力新区,群力家园Q区,2室1厅,125,10965,南 北,114,26,其他,板楼
建国公园,紫金城,1室1厅,66.8,13498,东南,49.49,33,其他,板楼
群力新区,海富锦园,2室1厅,139.8,13573,南 北,103,11,其他,板塔结合
群力新区,群力家园F区,2室1厅,172,15088,南 北,114,26,其他,板楼
工农大街,上和园著,2室1厅,135,17764,西北,76,31,其他,板楼
群力新区,桐楠阁领誉,2室1厅,180,16072,南 北,112,28,其他,板楼
公路大桥,河江小区,1室1厅,35.8,9422,南,38,8,其他,板楼
群力新区,群力家园k区,2室1厅,129.8,11763,南 北,110.35,26,简装,板楼
群力新区,康泰嘉园,2室1厅,127,10056,东 西,126.3,24,其他,板楼
哈西商圈,哈西民主家园,2室0厅,68,10462,南 北,65,37,其他,板楼
哈西商圈,哈西民主家园,2室0厅,68,10462,南,65,37,其他,板楼
群力新区,康泰嘉园,2室1厅,110,8731,北 南,126,24,其他,板楼
建国公园,爱丁堡,2室1厅,70.6,12108,南,58.31,32,精装,板塔结合
群力新区,群力家园A区,2室1厅,129.8,11386,北 南,114,26,精装,板楼
工农大街,天薇丽景园,1室1厅,88,13539,南,65,16,其他,板楼
群力新区,民生尚都祥园,1室1厅,67.8,8664,南,78.26,32,精装,板楼
工农大街,迎宾小区,2室1厅,99,8115,南,122,18,其他,板楼
群力新区,群力家园A区,2室1厅,130,11819,北 南,110,18,其他,板楼
工农大街,新城小区,2室0厅,59.5,10819,南 北,55,7,其他,板楼
群力新区,玫瑰湾,2室1厅,169,15226,南,111,29,其他,板楼
工农大街,新城小区,2室1厅,34.8,8488,南,41,7,其他,板楼
群力新区,民生尚都和园,1室1厅,73,9241,南,79,30,其他,板楼
建国公园,爱丁堡,1室1厅,70,12963,南,54,32,其他,板塔结合
群力新区,三松宜家,2室1厅,128,12930,西北,99,30,其他,暂无数据
群力新区,群力家园D区,2室2厅,140,13334,南 北,105,18,其他,板楼
群力新区,翠湖澜园,3室2厅,285,18507,南 北,154,5,其他,暂无数据
群力新区,海富禧园,1室1厅,69.8,14301,东,48.81,14,其他,板楼
群力新区,保利城,2室1厅,136,15455,南 北,88,32,其他,暂无数据
顾乡凯德广场,清河湾小区,2室1厅,58.8,10500,南 北,56,7,其他,板楼
群力新区,海富臻园,2室1厅,130,17597,西北,73.88,26,其他,板楼
建国公园,建国街,1室1厅,36,6316,南,57,7,其他,板楼
群力新区,民生尚都祥园,2室1厅,69.8,8949,南,78,32,精装,板楼
群力新区,民生尚都祥园,1室1厅,65,9702,南,67,32,其他,板楼
兆麟校,工厂街,1室1厅,35,9511,南,36.8,7,简装,板楼
顾乡大街,新华小区(道里区),3室2厅,90,9375,南 北,96,8,其他,暂无数据
公路大桥,共乐小区,1室1厅,41.8,9701,西南,43.09,8,其他,板楼
工农大街,新城花园,2室1厅,105,9844,南 北,106.67,6,其他,板楼
群力新区,熙郡印象馨园,2室2厅,135,10306,南 北,131,12,其他,板楼
建国公园,紫金城,1室1厅,65,12500,东南,52,32,其他,板楼
群力新区,民生尚都怡园,2室1厅,62,8494,南 西,73,6,其他,板楼
顾乡大街,美晨家园,2室1厅,130,11112,南 北,117,18,其他,板塔结合
群力新区,招商贝肯山,2室1厅,236,18174,南 北,129.86,25,其他,板楼
工农大街,群力新苑东区,1室1厅,39.8,7804,南,51,6,其他,板楼
工农大街,天昊百年俪景,2室1厅,135,15518,南,87,25,其他,板楼
哈西商圈,新大发国际,2室1厅,123,11942,南 北,103,32,其他,板楼
工农大街,翡翠城,1室1厅,70,12728,东北,55,32,其他,板塔结合
群力新区,恒盛皇家花园,1室1厅,75,16667,西南,45,23,其他,板楼
顾乡大街,康安小区(道里区),2室1厅,55,6180,南 北,89,8,其他,板楼
顾乡大街,都市秀景,2室1厅,93.5,9710,东 西,96.3,8,其他,板楼
群力新区,海富第五大道,2室1厅,185,19102,南 北,96.85,7,其他,板楼
群力新区,三松宜家,2室1厅,115,11856,南 北,97,30,精装,暂无数据
群力新区,玫瑰湾,2室1厅,188,15799,北 南,119,29,其他,板楼
群力新区,恒盛皇家花园,1室1厅,71.5,15911,东南,44.94,23,其他,板楼
顾乡大街,都市秀景,2室2厅,50,6945,东 西,72,8,其他,板楼
顾乡大街,新华街,1室1厅,21,6977,南,30.1,7,其他,暂无数据
工农大街,新城小区,2室1厅,55,10000,南 北,55,8,其他,板楼
工农大街,新城小区,2室1厅,43.5,7910,南 北,55,8,其他,板楼
群力新区,民生尚都怡园,2室1厅,95,8879,南 北,107,6,简装,板楼
顾乡凯德广场,永康商住小区,2室1厅,110,10477,东南 西北,105,21,其他,板楼
群力新区,民生尚都和园,2室1厅,110,9735,南 北 东,113,32,其他,板楼
顾乡凯德广场,清河湾小区,2室1厅,100,10527,西南,95,27,其他,板楼
顾乡大街,康安小区(道里区),2室1厅,48,9412,西,51,7,简装,板楼
群力新区,海富康城,1室1厅,39,6725,南,58,7,其他,板塔结合
工农大街,漫步·巴黎,3室1厅,258,18234,南 北,141.5,24,其他,板楼
群力新区,民生尚都和园,2室1厅,65,8571,西南 西北,75.84,30,精装,板楼
群力新区,河松小区一期,2室1厅,60,9837,南 北,61,7,简装,板楼
团结萧红校哈站北秀宾馆,地德里小区(抚顺街),1室1厅,44,9982,南 北,44.08,8,其他,板楼
群力新区,群力家园E区,2室2厅,148,12945,南 北,114.33,26,其他,板楼
工农大街,漫步·巴黎,2室2厅,189,15883,北 南,119,28,其他,板楼
群力新区,三松宜家,2室1厅,165,15567,南 北,106,33,其他,暂无数据
工农大街,迎宾小区,2室1厅,99,8169,西,121.2,18,其他,板楼
群力新区,民生尚都祥园,2室1厅,68.8,9174,西北,75,32,其他,板楼
群力新区,中兴城,1室1厅,54.5,11355,东,48,24,其他,板楼
群力新区,民生尚都和园,1室1厅,62,8411,南,73.72,32,简装,板楼
群力新区,民生尚都和园,2室1厅,75.8,9718,南,78,32,精装,板楼
群力新区,宏润翠湖天地,2室2厅,160,21622,南,74,29,其他,板楼
群力新区,海富禧园,1室1厅,75,15557,西,48.21,18,其他,板楼
哈西商圈,恒大悦府,2室1厅,132,12088,南 北,109.2,31,精装,板楼
群力新区,群力家园k区,2室1厅,145,13552,南 北,107,26,其他,板楼
工农大街,宜居家园B区,2室1厅,70,9460,南 北,74,7,其他,塔楼
群力新区,江城国际,2室2厅,159,13033,南 北,122,30,其他,暂无数据
